n,cogram_point
70475,54841.170592672
70476,54841.8630061358
70477,54842.5554186362
70478,54843.2478301732
70479,54843.9402407469
70480,54844.6326503572
70481,54845.3250590042
70482,54846.0174666878
70483,54846.7098734082
70484,54847.4022791653
70485,54848.0946839592
70486,54848.7870877898
70487,54849.4794906571
70488,54850.1718925613
70489,54850.8642935022
70490,54851.55669348
70491,54852.2490924946
70492,54852.941490546
70493,54853.6338876343
70494,54854.3262837595
70495,54855.0186789216
70496,54855.7110731206
70497,54856.4034663565
70498,54857.0958586294
70499,54857.7882499393
70500,54858.4806402861
70501,54859.1730296699
70502,54859.8654180907
70503,54860.5578055486
70504,54861.2501920435
70505,54861.9425775755
70506,54862.6349621445
70507,54863.3273457506
70508,54864.0197283939
70509,54864.7121100742
70510,54865.4044907917
70511,54866.0968705464
70512,54866.7892493382
70513,54867.4816271673
70514,54868.1740040335
70515,54868.8663799369
70516,54869.5587548776
70517,54870.2511288556
70518,54870.9435018708
70519,54871.6358739233
70520,54872.3282450131
70521,54873.0206151402
70522,54873.7129843046
70523,54874.4053525065
70524,54875.0977197456
70525,54875.7900860222
70526,54876.4824513361
70527,54877.1748156875
70528,54877.8671790763
70529,54878.5595415026
70530,54879.2519029663
70531,54879.9442634675
70532,54880.6366230061
70533,54881.3289815823
70534,54882.0213391961
70535,54882.7136958474
70536,54883.4060515362
70537,54884.0984062626
70538,54884.7907600266
70539,54885.4831128282
70540,54886.1754646675
70541,54886.8678155443
70542,54887.5601654589
70543,54888.2525144111
70544,54888.944862401
70545,54889.6372094286
70546,54890.3295554939
70547,54891.021900597
70548,54891.7142447378
70549,54892.4065879164
70550,54893.0989301328
70551,54893.791271387
70552,54894.483611679
70553,54895.1759510089
70554,54895.8682893766
70555,54896.5606267821
70556,54897.2529632256
70557,54897.9452987069
70558,54898.6376332262
70559,54899.3299667834
70560,54900.0222993785
70561,54900.7146310116
70562,54901.4069616827
70563,54902.0992913918
70564,54902.7916201389
70565,54903.483947924
70566,54904.1762747472
70567,54904.8686006084
70568,54905.5609255077
70569,54906.2532494451
70570,54906.9455724207
70571,54907.6378944343
70572,54908.3302154861
70573,54909.022535576
70574,54909.7148547041
70575,54910.4071728704
70576,54911.099490075
70577,54911.7918063177
70578,54912.4841215987
70579,54913.1764359179
70580,54913.8687492754
70581,54914.5610616712
70582,54915.2533731053
70583,54915.9456835777
70584,54916.6379930884
70585,54917.3303016375
70586,54918.022609225
70587,54918.7149158509
70588,54919.4072215151
70589,54920.0995262178
70590,54920.7918299589
70591,54921.4841327384
70592,54922.1764345565
70593,54922.8687354129
70594,54923.5610353079
70595,54924.2533342414
70596,54924.9456322135
70597,54925.6379292241
70598,54926.3302252732
70599,54927.0225203609
70600,54927.7148144872
70601,54928.4071076522
70602,54929.0993998557
70603,54929.7916910979
70604,54930.4839813788
70605,54931.1762706983
70606,54931.8685590565
70607,54932.5608464534
70608,54933.2531328891
70609,54933.9454183634
70610,54934.6377028766
70611,54935.3299864285
70612,54936.0222690192
70613,54936.7145506487
70614,54937.406831317
70615,54938.0991110242
70616,54938.7913897702
70617,54939.483667555
70618,54940.1759443788
70619,54940.8682202415
70620,54941.560495143
70621,54942.2527690835
70622,54942.945042063
70623,54943.6373140814
70624,54944.3295851388
70625,54945.0218552352
70626,54945.7141243706
70627,54946.4063925451
70628,54947.0986597585
70629,54947.7909260111
70630,54948.4831913027
70631,54949.1754556334
70632,54949.8677190033
70633,54950.5599814122
70634,54951.2522428603
70635,54951.9445033475
70636,54952.636762874
70637,54953.3290214396
70638,54954.0212790444
70639,54954.7135356885
70640,54955.4057913717
70641,54956.0980460943
70642,54956.7902998561
70643,54957.4825526572
70644,54958.1748044976
70645,54958.8670553773
70646,54959.5593052963
70647,54960.2515542547
70648,54960.9438022525
70649,54961.6360492896
70650,54962.3282953662
70651,54963.0205404822
70652,54963.7127846375
70653,54964.4050278324
70654,54965.0972700667
70655,54965.7895113405
70656,54966.4817516538
70657,54967.1739910066
70658,54967.8662293989
70659,54968.5584668308
70660,54969.2507033022
70661,54969.9429388132
70662,54970.6351733638
70663,54971.327406954
70664,54972.0196395838
70665,54972.7118712533
70666,54973.4041019624
70667,54974.0963317112
70668,54974.7885604997
70669,54975.4807883279
70670,54976.1730151958
70671,54976.8652411035
70672,54977.5574660509
70673,54978.2496900381
70674,54978.941913065
70675,54979.6341351318
70676,54980.3263562384
70677,54981.0185763848
70678,54981.710795571
70679,54982.4030137972
70680,54983.0952310632
70681,54983.7874473691
70682,54984.4796627149
70683,54985.1718771007
70684,54985.8640905264
70685,54986.556302992
70686,54987.2485144977
70687,54987.9407250433
70688,54988.632934629
70689,54989.3251432546
70690,54990.0173509203
70691,54990.7095576261
70692,54991.401763372
70693,54992.0939681579
70694,54992.786171984
70695,54993.4783748501
70696,54994.1705767564
70697,54994.8627777029
70698,54995.5549776896
70699,54996.2471767164
70700,54996.9393747834
70701,54997.6315718907
70702,54998.3237680381
70703,54999.0159632259
70704,54999.7081574539
70705,55000.4003507222
70706,55001.0925430308
70707,55001.7847343797
70708,55002.4769247689
70709,55003.1691141985
70710,55003.8613026684
70711,55004.5534901788
70712,55005.2456767295
70713,55005.9378623206
70714,55006.6300469522
70715,55007.3222306242
70716,55008.0144133367
70717,55008.7065950896
70718,55009.3987758831
70719,55010.090955717
70720,55010.7831345915
70721,55011.4753125065
70722,55012.1674894621
70723,55012.8596654582
70724,55013.551840495
70725,55014.2440145723
70726,55014.9361876903
70727,55015.6283598489
70728,55016.3205310481
70729,55017.012701288
70730,55017.7048705686
70731,55018.39703889
70732,55019.089206252
70733,55019.7813726547
70734,55020.4735380983
70735,55021.1657025825
70736,55021.8578661076
70737,55022.5500286734
70738,55023.2421902801
70739,55023.9343509276
70740,55024.626510616
70741,55025.3186693452
70742,55026.0108271153
70743,55026.7029839262
70744,55027.3951397781
70745,55028.0872946709
70746,55028.7794486047
70747,55029.4716015794
70748,55030.1637535951
70749,55030.8559046518
70750,55031.5480547495
70751,55032.2402038882
70752,55032.932352068
70753,55033.6244992888
70754,55034.3166455506
70755,55035.0087908536
70756,55035.7009351977
70757,55036.3930785829
70758,55037.0852210092
70759,55037.7773624766
70760,55038.4695029853
70761,55039.1616425351
70762,55039.8537811261
70763,55040.5459187584
70764,55041.2380554318
70765,55041.9301911465
70766,55042.6223259025
70767,55043.3144596998
70768,55044.0065925383
70769,55044.6987244182
70770,55045.3908553394
70771,55046.0829853019
70772,55046.7751143058
70773,55047.4672423511
70774,55048.1593694377
70775,55048.8514955658
70776,55049.5436207353
70777,55050.2357449462
70778,55050.9278681986
70779,55051.6199904925
70780,55052.3121118278
70781,55053.0042322047
70782,55053.6963516231
70783,55054.388470083
70784,55055.0805875844
70785,55055.7727041275
70786,55056.4648197121
70787,55057.1569343383
70788,55057.8490480061
70789,55058.5411607156
70790,55059.2332724667
70791,55059.9253832594
70792,55060.6174930939
70793,55061.30960197
70794,55062.0017098879
70795,55062.6938168475
70796,55063.3859228488
70797,55064.0780278919
70798,55064.7701319768
70799,55065.4622351035
70800,55066.1543372719
70801,55066.8464384822
70802,55067.5385387344
70803,55068.2306380283
70804,55068.9227363642
70805,55069.614833742
70806,55070.3069301616
70807,55070.9990256232
70808,55071.6911201267
70809,55072.3832136722
70810,55073.0753062596
70811,55073.767397889
70812,55074.4594885605
70813,55075.1515782739
70814,55075.8436670294
70815,55076.5357548269
70816,55077.2278416665
70817,55077.9199275481
70818,55078.6120124719
70819,55079.3040964378
70820,55079.9961794458
70821,55080.6882614959
70822,55081.3803425882
70823,55082.0724227227
70824,55082.7645018994
70825,55083.4565801183
70826,55084.1486573794
70827,55084.8407336827
70828,55085.5328090283
70829,55086.2248834162
70830,55086.9169568464
70831,55087.6090293189
70832,55088.3011008336
70833,55088.9931713908
70834,55089.6852409903
70835,55090.3773096321
70836,55091.0693773164
70837,55091.761444043
70838,55092.4535098121
70839,55093.1455746235
70840,55093.8376384775
70841,55094.5297013739
70842,55095.2217633128
70843,55095.9138242941
70844,55096.605884318
70845,55097.2979433845
70846,55097.9900014934
70847,55098.682058645
70848,55099.3741148391
70849,55100.0661700758
70850,55100.7582243551
70851,55101.450277677
70852,55102.1423300416
70853,55102.8343814488
70854,55103.5264318987
70855,55104.2184813913
70856,55104.9105299266
70857,55105.6025775046
70858,55106.2946241254
70859,55106.9866697889
70860,55107.6787144952
70861,55108.3707582442
70862,55109.0628010361
70863,55109.7548428708
70864,55110.4468837483
70865,55111.1389236686
70866,55111.8309626319
70867,55112.523000638
70868,55113.215037687
70869,55113.9070737789
70870,55114.5991089137
70871,55115.2911430915
70872,55115.9831763123
70873,55116.675208576
70874,55117.3672398827
70875,55118.0592702324
70876,55118.7512996252
70877,55119.443328061
70878,55120.1353555398
70879,55120.8273820617
70880,55121.5194076268
70881,55122.2114322349
70882,55122.9034558861
70883,55123.5954785805
70884,55124.287500318
70885,55124.9795210987
70886,55125.6715409226
70887,55126.3635597897
70888,55127.0555777
70889,55127.7475946535
70890,55128.4396106503
70891,55129.1316256903
70892,55129.8236397736
70893,55130.5156529002
70894,55131.2076650702
70895,55131.8996762834
70896,55132.59168654
70897,55133.28369584
70898,55133.9757041833
70899,55134.6677115701
70900,55135.3597180002
70901,55136.0517234738
70902,55136.7437279908
70903,55137.4357315512
70904,55138.1277341552
70905,55138.8197358026
70906,55139.5117364935
70907,55140.2037362279
70908,55140.8957350059
70909,55141.5877328275
70910,55142.2797296926
70911,55142.9717256012
70912,55143.6637205535
70913,55144.3557145494
70914,55145.0477075889
70915,55145.7396996721
70916,55146.431690799
70917,55147.1236809695
70918,55147.8156701837
70919,55148.5076584416
70920,55149.1996457433
70921,55149.8916320887
70922,55150.5836174779
70923,55151.2756019108
70924,55151.9675853875
70925,55152.659567908
70926,55153.3515494724
70927,55154.0435300806
70928,55154.7355097327
70929,55155.4274884286
70930,55156.1194661684
70931,55156.8114429521
70932,55157.5034187797
70933,55158.1953936513
70934,55158.8873675668
70935,55159.5793405263
70936,55160.2713125298
70937,55160.9632835772
70938,55161.6552536687
70939,55162.3472228042
70940,55163.0391909838
70941,55163.7311582074
70942,55164.4231244751
70943,55165.1150897869
70944,55165.8070541428
70945,55166.4990175428
70946,55167.190979987
70947,55167.8829414754
70948,55168.5749020079
70949,55169.2668615846
70950,55169.9588202055
70951,55170.6507778706
70952,55171.3427345799
70953,55172.0346903336
70954,55172.7266451315
70955,55173.4185989736
70956,55174.1105518601
70957,55174.8025037909
70958,55175.494454766
70959,55176.1864047855
70960,55176.8783538493
70961,55177.5703019576
70962,55178.2622491102
70963,55178.9541953072
70964,55179.6461405487
70965,55180.3380848346
70966,55181.030028165
70967,55181.7219705398
70968,55182.4139119592
70969,55183.105852423
70970,55183.7977919314
70971,55184.4897304843
70972,55185.1816680818
70973,55185.8736047238
70974,55186.5655404105
70975,55187.2574751417
70976,55187.9494089176
70977,55188.6413417381
70978,55189.3332736032
70979,55190.0252045131
70980,55190.7171344676
70981,55191.4090634668
70982,55192.1009915107
70983,55192.7929185993
70984,55193.4848447327
70985,55194.1767699109
70986,55194.8686941339
70987,55195.5606174016
70988,55196.2525397142
70989,55196.9444610715
70990,55197.6363814738
70991,55198.3283009208
70992,55199.0202194128
70993,55199.7121369497
70994,55200.4040535314
70995,55201.0959691581
70996,55201.7878838297
70997,55202.4797975463
70998,55203.1717103079
70999,55203.8636221144
71000,55204.5555329659
71001,55205.2474428625
71002,55205.9393518041
71003,55206.6312597907
71004,55207.3231668224
71005,55208.0150728992
71006,55208.7069780211
71007,55209.3988821881
71008,55210.0907854003
71009,55210.7826876576
71010,55211.47458896
71011,55212.1664893076
71012,55212.8583887004
71013,55213.5502871385
71014,55214.2421846217
71015,55214.9340811502
71016,55215.625976724
71017,55216.317871343
71018,55217.0097650073
71019,55217.7016577169
71020,55218.3935494719
71021,55219.0854402722
71022,55219.7773301178
71023,55220.4692190088
71024,55221.1611069452
71025,55221.852993927
71026,55222.5448799542
71027,55223.2367650268
71028,55223.9286491449
71029,55224.6205323085
71030,55225.3124145175
71031,55226.004295772
71032,55226.6961760721
71033,55227.3880554176
71034,55228.0799338088
71035,55228.7718112454
71036,55229.4636877277
71037,55230.1555632555
71038,55230.847437829
71039,55231.5393114481
71040,55232.2311841128
71041,55232.9230558231
71042,55233.6149265792
71043,55234.3067963809
71044,55234.9986652283
71045,55235.6905331215
71046,55236.3824000604
71047,55237.074266045
71048,55237.7661310754
71049,55238.4579951516
71050,55239.1498582736
71051,55239.8417204414
71052,55240.533581655
71053,55241.2254419145
71054,55241.9173012198
71055,55242.6091595711
71056,55243.3010169682
71057,55243.9928734112
71058,55244.6847289001
71059,55245.376583435
71060,55246.0684370159
71061,55246.7602896427
71062,55247.4521413155
71063,55248.1439920343
71064,55248.8358417991
71065,55249.52769061
71066,55250.2195384669
71067,55250.9113853699
71068,55251.603231319
71069,55252.2950763142
71070,55252.9869203555
71071,55253.6787634429
71072,55254.3706055765
71073,55255.0624467562
71074,55255.7542869822
71075,55256.4461262543
71076,55257.1379645726
71077,55257.8298019372
71078,55258.521638348
71079,55259.213473805
71080,55259.9053083084
71081,55260.597141858
71082,55261.2889744539
71083,55261.9808060962
71084,55262.6726367848
71085,55263.3644665197
71086,55264.056295301
71087,55264.7481231287
71088,55265.4399500029
71089,55266.1317759234
71090,55266.8236008903
71091,55267.5154249038
71092,55268.2072479636
71093,55268.89907007
71094,55269.5908912229
71095,55270.2827114222
71096,55270.9745306681
71097,55271.6663489606
71098,55272.3581662996
71099,55273.0499826852
71100,55273.7417981173
71101,55274.4336125961
71102,55275.1254261215
71103,55275.8172386936
71104,55276.5090503123
71105,55277.2008609777
71106,55277.8926706898
71107,55278.5844794485
71108,55279.276287254
71109,55279.9680941063
71110,55280.6599000052
71111,55281.351704951
71112,55282.0435089435
71113,55282.7353119829
71114,55283.427114069
71115,55284.118915202
71116,55284.8107153818
71117,55285.5025146085
71118,55286.1943128821
71119,55286.8861102025
71120,55287.5779065699
71121,55288.2697019842
71122,55288.9614964454
71123,55289.6532899536
71124,55290.3450825088
71125,55291.036874111
71126,55291.7286647601
71127,55292.4204544563
71128,55293.1122431995
71129,55293.8040309898
71130,55294.4958178272
71131,55295.1876037116
71132,55295.8793886431
71133,55296.5711726218
71134,55297.2629556476
71135,55297.9547377205
71136,55298.6465188406
71137,55299.3382990079
71138,55300.0300782223
71139,55300.721856484
71140,55301.4136337929
71141,55302.1054101491
71142,55302.7971855525
71143,55303.4889600032
71144,55304.1807335012
71145,55304.8725060465
71146,55305.5642776391
71147,55306.256048279
71148,55306.9478179663
71149,55307.639586701
71150,55308.331354483
71151,55309.0231213125
71152,55309.7148871894
71153,55310.4066521137
71154,55311.0984160855
71155,55311.7901791047
71156,55312.4819411714
71157,55313.1737022856
71158,55313.8654624473
71159,55314.5572216566
71160,55315.2489799133
71161,55315.9407372177
71162,55316.6324935696
71163,55317.3242489691
71164,55318.0160034163
71165,55318.707756911
71166,55319.3995094534
71167,55320.0912610435
71168,55320.7830116812
71169,55321.4747613666
71170,55322.1665100997
71171,55322.8582578805
71172,55323.5500047091
71173,55324.2417505854
71174,55324.9334955095
71175,55325.6252394813
71176,55326.316982501
71177,55327.0087245685
71178,55327.7004656838
71179,55328.3922058469
71180,55329.0839450579
71181,55329.7756833168
71182,55330.4674206236
71183,55331.1591569783
71184,55331.8508923809
71185,55332.5426268315
71186,55333.23436033
71187,55333.9260928765
71188,55334.6178244709
71189,55335.3095551134
71190,55336.0012848039
71191,55336.6930135424
71192,55337.384741329
71193,55338.0764681637
71194,55338.7681940464
71195,55339.4599189772
71196,55340.1516429562
71197,55340.8433659833
71198,55341.5350880585
71199,55342.2268091819
71200,55342.9185293534
71201,55343.6102485732
71202,55344.3019668412
71203,55344.9936841573
71204,55345.6854005218
71205,55346.3771159345
71206,55347.0688303954
71207,55347.7605439047
71208,55348.4522564622
71209,55349.1439680681
71210,55349.8356787223
71211,55350.5273884249
71212,55351.2190971758
71213,55351.9108049752
71214,55352.6025118229
71215,55353.294217719
71216,55353.9859226636
71217,55354.6776266566
71218,55355.3693296981
71219,55356.061031788
71220,55356.7527329265
71221,55357.4444331134
71222,55358.1361323489
71223,55358.8278306329
71224,55359.5195279655
71225,55360.2112243467
71226,55360.9029197764
71227,55361.5946142548
71228,55362.2863077817
71229,55362.9780003573
71230,55363.6696919816
71231,55364.3613826545
71232,55365.0530723762
71233,55365.7447611465
71234,55366.4364489655
71235,55367.1281358333
71236,55367.8198217498
71237,55368.511506715
71238,55369.2031907291
71239,55369.8948737919
71240,55370.5865559036
71241,55371.2782370641
71242,55371.9699172734
71243,55372.6615965316
71244,55373.3532748386
71245,55374.0449521946
71246,55374.7366285995
71247,55375.4283040532
71248,55376.1199785559
71249,55376.8116521076
71250,55377.5033247082
71251,55378.1949963579
71252,55378.8866670565
71253,55379.5783368041
71254,55380.2700056008
71255,55380.9616734465
71256,55381.6533403413
71257,55382.3450062851
71258,55383.0366712781
71259,55383.7283353201
71260,55384.4199984113
71261,55385.1116605517
71262,55385.8033217411
71263,55386.4949819798
71264,55387.1866412677
71265,55387.8782996047
71266,55388.569956991
71267,55389.2616134265
71268,55389.9532689113
71269,55390.6449234453
71270,55391.3365770287
71271,55392.0282296613
71272,55392.7198813432
71273,55393.4115320745
71274,55394.1031818551
71275,55394.7948306851
71276,55395.4864785645
71277,55396.1781254932
71278,55396.8697714714
71279,55397.561416499
71280,55398.2530605761
71281,55398.9447037026
71282,55399.6363458785
71283,55400.327987104
71284,55401.019627379
71285,55401.7112667035
71286,55402.4029050775
71287,55403.0945425011
71288,55403.7861789742
71289,55404.4778144969
71290,55405.1694490693
71291,55405.8610826912
71292,55406.5527153628
71293,55407.244347084
71294,55407.9359778549
71295,55408.6276076755
71296,55409.3192365458
71297,55410.0108644658
71298,55410.7024914355
71299,55411.3941174549
71300,55412.0857425241
71301,55412.7773666431
71302,55413.4689898119
71303,55414.1606120304
71304,55414.8522332988
71305,55415.5438536171
71306,55416.2354729852
71307,55416.9270914031
71308,55417.618708871
71309,55418.3103253887
71310,55419.0019409564
71311,55419.6935555739
71312,55420.3851692415
71313,55421.076781959
71314,55421.7683937265
71315,55422.4600045439
71316,55423.1516144114
71317,55423.8432233289
71318,55424.5348312965
71319,55425.2264383141
71320,55425.9180443818
71321,55426.6096494995
71322,55427.3012536674
71323,55427.9928568854
71324,55428.6844591535
71325,55429.3760604718
71326,55430.0676608403
71327,55430.7592602589
71328,55431.4508587278
71329,55432.1424562468
71330,55432.8340528161
71331,55433.5256484356
71332,55434.2172431054
71333,55434.9088368255
71334,55435.6004295959
71335,55436.2920214166
71336,55436.9836122876
71337,55437.6752022089
71338,55438.3667911806
71339,55439.0583792027
71340,55439.7499662752
71341,55440.441552398
71342,55441.1331375713
71343,55441.8247217951
71344,55442.5163050692
71345,55443.2078873939
71346,55443.899468769
71347,55444.5910491946
71348,55445.2826286708
71349,55445.9742071975
71350,55446.6657847747
71351,55447.3573614025
71352,55448.0489370808
71353,55448.7405118098
71354,55449.4320855894
71355,55450.1236584196
71356,55450.8152303004
71357,55451.5068012319
71358,55452.198371214
71359,55452.8899402469
71360,55453.5815083304
71361,55454.2730754647
71362,55454.9646416497
71363,55455.6562068855
71364,55456.347771172
71365,55457.0393345093
71366,55457.7308968974
71367,55458.4224583363
71368,55459.1140188261
71369,55459.8055783667
71370,55460.4971369581
71371,55461.1886946005
71372,55461.8802512937
71373,55462.5718070379
71374,55463.2633618329
71375,55463.9549156789
71376,55464.6464685759
71377,55465.3380205238
71378,55466.0295715227
71379,55466.7211215726
71380,55467.4126706736
71381,55468.1042188256
71382,55468.7957660286
71383,55469.4873122827
71384,55470.1788575878
71385,55470.8704019441
71386,55471.5619453515
71387,55472.25348781
71388,55472.9450293197
71389,55473.6365698805
71390,55474.3281094925
71391,55475.0196481556
71392,55475.71118587
71393,55476.4027226357
71394,55477.0942584525
71395,55477.7857933206
71396,55478.47732724
71397,55479.1688602107
71398,55479.8603922326
71399,55480.5519233059
71400,55481.2434534305
71401,55481.9349826065
71402,55482.6265108338
71403,55483.3180381126
71404,55484.0095644427
71405,55484.7010898242
71406,55485.3926142571
71407,55486.0841377415
71408,55486.7756602774
71409,55487.4671818647
71410,55488.1587025035
71411,55488.8502221939
71412,55489.5417409357
71413,55490.2332587291
71414,55490.924775574
71415,55491.6162914706
71416,55492.3078064186
71417,55492.9993204183
71418,55493.6908334697
71419,55494.3823455726
71420,55495.0738567272
71421,55495.7653669334
71422,55496.4568761914
71423,55497.148384501
71424,55497.8398918624
71425,55498.5313982754
71426,55499.2229037402
71427,55499.9144082568
71428,55500.6059118251
71429,55501.2974144453
71430,55501.9889161172
71431,55502.680416841
71432,55503.3719166166
71433,55504.063415444
71434,55504.7549133233
71435,55505.4464102545
71436,55506.1379062376
71437,55506.8294012726
71438,55507.5208953596
71439,55508.2123884985
71440,55508.9038806893
71441,55509.5953719321
71442,55510.286862227
71443,55510.9783515738
71444,55511.6698399727
71445,55512.3613274236
71446,55513.0528139265
71447,55513.7442994815
71448,55514.4357840887
71449,55515.1272677479
71450,55515.8187504592
71451,55516.5102322227
71452,55517.2017130383
71453,55517.8931929061
71454,55518.5846718261
71455,55519.2761497982
71456,55519.9676268226
71457,55520.6591028992
71458,55521.3505780281
71459,55522.0420522092
71460,55522.7335254426
71461,55523.4249977283
71462,55524.1164690663
71463,55524.8079394566
71464,55525.4994088993
71465,55526.1908773943
71466,55526.8823449417
71467,55527.5738115414
71468,55528.2652771936
71469,55528.9567418982
71470,55529.6482056552
71471,55530.3396684647
71472,55531.0311303266
71473,55531.7225912411
71474,55532.414051208
71475,55533.1055102274
71476,55533.7969682993
71477,55534.4884254238
71478,55535.1798816009
71479,55535.8713368305
71480,55536.5627911127
71481,55537.2542444476
71482,55537.945696835
71483,55538.6371482751
71484,55539.3285987678
71485,55540.0200483132
71486,55540.7114969113
71487,55541.4029445621
71488,55542.0943912656
71489,55542.7858370219
71490,55543.4772818309
71491,55544.1687256926
71492,55544.8601686071
71493,55545.5516105744
71494,55546.2430515946
71495,55546.9344916675
71496,55547.6259307933
71497,55548.317368972
71498,55549.0088062035
71499,55549.7002424879
71500,55550.3916778252
71501,55551.0831122155
71502,55551.7745456587
71503,55552.4659781548
71504,55553.1574097039
71505,55553.8488403059
71506,55554.540269961
71507,55555.2316986691
71508,55555.9231264302
71509,55556.6145532444
71510,55557.3059791116
71511,55557.9974040319
71512,55558.6888280053
71513,55559.3802510318
71514,55560.0716731114
71515,55560.7630942442
71516,55561.4545144301
71517,55562.1459336692
71518,55562.8373519614
71519,55563.5287693069
71520,55564.2201857056
71521,55564.9116011575
71522,55565.6030156627
71523,55566.2944292211
71524,55566.9858418328
71525,55567.6772534979
71526,55568.3686642162
71527,55569.0600739878
71528,55569.7514828128
71529,55570.4428906912
71530,55571.1342976229
71531,55571.825703608
71532,55572.5171086465
71533,55573.2085127385
71534,55573.8999158839
71535,55574.5913180827
71536,55575.282719335
71537,55575.9741196408
71538,55576.6655190001
71539,55577.3569174129
71540,55578.0483148792
71541,55578.7397113991
71542,55579.4311069725
71543,55580.1225015995
71544,55580.8138952801
71545,55581.5052880144
71546,55582.1966798022
71547,55582.8880706437
71548,55583.5794605388
71549,55584.2708494876
71550,55584.9622374901
71551,55585.6536245463
71552,55586.3450106563
71553,55587.0363958199
71554,55587.7277800373
71555,55588.4191633085
71556,55589.1105456334
71557,55589.8019270122
71558,55590.4933074448
71559,55591.1846869311
71560,55591.8760654714
71561,55592.5674430655
71562,55593.2588197134
71563,55593.9501954153
71564,55594.6415701711
71565,55595.3329439808
71566,55596.0243168444
71567,55596.715688762
71568,55597.4070597335
71569,55598.098429759
71570,55598.7897988386
71571,55599.4811669721
71572,55600.1725341597
71573,55600.8639004013
71574,55601.555265697
71575,55602.2466300468
71576,55602.9379934507
71577,55603.6293559086
71578,55604.3207174207
71579,55605.012077987
71580,55605.7034376074
71581,55606.394796282
71582,55607.0861540107
71583,55607.7775107937
71584,55608.4688666309
71585,55609.1602215223
71586,55609.8515754679
71587,55610.5429284679
71588,55611.2342805221
71589,55611.9256316306
71590,55612.6169817934
71591,55613.3083310106
71592,55613.9996792821
71593,55614.691026608
71594,55615.3823729882
71595,55616.0737184228
71596,55616.7650629119
71597,55617.4564064553
71598,55618.1477490532
71599,55618.8390907056
71600,55619.5304314124
71601,55620.2217711737
71602,55620.9131099895
71603,55621.6044478598
71604,55622.2957847847
71605,55622.9871207641
71606,55623.678455798
71607,55624.3697898866
71608,55625.0611230297
71609,55625.7524552275
71610,55626.4437864799
71611,55627.1351167869
71612,55627.8264461486
71613,55628.5177745649
71614,55629.2091020359
71615,55629.9004285617
71616,55630.5917541421
71617,55631.2830787773
71618,55631.9744024673
71619,55632.665725212
71620,55633.3570470115
71621,55634.0483678658
71622,55634.7396877749
71623,55635.4310067388
71624,55636.1223247576
71625,55636.8136418312
71626,55637.5049579598
71627,55638.1962731432
71628,55638.8875873815
71629,55639.5789006747
71630,55640.2702130229
71631,55640.961524426
71632,55641.6528348841
71633,55642.3441443972
71634,55643.0354529653
71635,55643.7267605884
71636,55644.4180672665
71637,55645.1093729997
71638,55645.8006777879
71639,55646.4919816313
71640,55647.1832845297
71641,55647.8745864832
71642,55648.5658874919
71643,55649.2571875557
71644,55649.9484866746
71645,55650.6397848487
71646,55651.3310820781
71647,55652.0223783626
71648,55652.7136737023
71649,55653.4049680973
71650,55654.0962615475
71651,55654.787554053
71652,55655.4788456138
71653,55656.1701362298
71654,55656.8614259012
71655,55657.5527146279
71656,55658.24400241
71657,55658.9352892474
71658,55659.6265751402
71659,55660.3178600884
71660,55661.0091440919
71661,55661.700427151
71662,55662.3917092654
71663,55663.0829904353
71664,55663.7742706607
71665,55664.4655499415
71666,55665.1568282779
71667,55665.8481056698
71668,55666.5393821172
71669,55667.2306576201
71670,55667.9219321786
71671,55668.6132057927
71672,55669.3044784624
71673,55669.9957501877
71674,55670.6870209686
71675,55671.3782908052
71676,55672.0695596974
71677,55672.7608276453
71678,55673.4520946488
71679,55674.1433607081
71680,55674.8346258231
71681,55675.5258899938
71682,55676.2171532203
71683,55676.9084155026
71684,55677.5996768406
71685,55678.2909372344
71686,55678.9821966841
71687,55679.6734551895
71688,55680.3647127508
71689,55681.055969368
71690,55681.747225041
71691,55682.43847977
71692,55683.1297335548
71693,55683.8209863956
71694,55684.5122382923
71695,55685.2034892449
71696,55685.8947392535
71697,55686.5859883181
71698,55687.2772364387
71699,55687.9684836153
71700,55688.659729848
71701,55689.3509751367
71702,55690.0422194814
71703,55690.7334628823
71704,55691.4247053392
71705,55692.1159468522
71706,55692.8071874214
71707,55693.4984270467
71708,55694.1896657281
71709,55694.8809034657
71710,55695.5721402595
71711,55696.2633761095
71712,55696.9546110158
71713,55697.6458449782
71714,55698.3370779969
71715,55699.0283100719
71716,55699.7195412032
71717,55700.4107713907
71718,55701.1020006346
71719,55701.7932289347
71720,55702.4844562913
71721,55703.1756827042
71722,55703.8669081734
71723,55704.5581326991
71724,55705.2493562811
71725,55705.9405789196
71726,55706.6318006145
71727,55707.3230213658
71728,55708.0142411737
71729,55708.705460038
71730,55709.3966779588
71731,55710.0878949361
71732,55710.7791109699
71733,55711.4703260603
71734,55712.1615402073
71735,55712.8527534108
71736,55713.5439656709
71737,55714.2351769876
71738,55714.926387361
71739,55715.617596791
71740,55716.3088052776
71741,55717.0000128209
71742,55717.6912194209
71743,55718.3824250776
71744,55719.073629791
71745,55719.7648335611
71746,55720.456036388
71747,55721.1472382717
71748,55721.8384392121
71749,55722.5296392093
71750,55723.2208382633
71751,55723.9120363742
71752,55724.6032335419
71753,55725.2944297664
71754,55725.9856250479
71755,55726.6768193862
71756,55727.3680127814
71757,55728.0592052335
