n,gram_point
79239,60873.8464515127
79240,60874.5309922305
79241,60875.2155321097
79242,60875.9000711502
79243,60876.5846093521
79244,60877.2691467154
79245,60877.9536832401
79246,60878.6382189262
79247,60879.3227537737
79248,60880.0072877826
79249,60880.691820953
79250,60881.3763532849
79251,60882.0608847782
79252,60882.745415433
79253,60883.4299452494
79254,60884.1144742272
79255,60884.7990023665
79256,60885.4835296674
79257,60886.1680561299
79258,60886.8525817539
79259,60887.5371065394
79260,60888.2216304866
79261,60888.9061535954
79262,60889.5906758657
79263,60890.2751972977
79264,60890.9597178913
79265,60891.6442376466
79266,60892.3287565636
79267,60893.0132746422
79268,60893.6977918825
79269,60894.3823082845
79270,60895.0668238482
79271,60895.7513385736
79272,60896.4358524608
79273,60897.1203655097
79274,60897.8048777204
79275,60898.4893890928
79276,60899.173899627
79277,60899.8584093231
79278,60900.5429181809
79279,60901.2274262006
79280,60901.9119333821
79281,60902.5964397255
79282,60903.2809452307
79283,60903.9654498978
79284,60904.6499537267
79285,60905.3344567176
79286,60906.0189588704
79287,60906.7034601851
79288,60907.3879606618
79289,60908.0724603004
79290,60908.7569591009
79291,60909.4414570634
79292,60910.125954188
79293,60910.8104504745
79294,60911.494945923
79295,60912.1794405335
79296,60912.8639343061
79297,60913.5484272408
79298,60914.2329193375
79299,60914.9174105962
79300,60915.6019010171
79301,60916.2863906
79302,60916.9708793451
79303,60917.6553672523
79304,60918.3398543216
79305,60919.0243405531
79306,60919.7088259467
79307,60920.3933105025
79308,60921.0777942205
79309,60921.7622771007
79310,60922.4467591431
79311,60923.1312403477
79312,60923.8157207146
79313,60924.5002002437
79314,60925.1846789351
79315,60925.8691567887
79316,60926.5536338046
79317,60927.2381099829
79318,60927.9225853234
79319,60928.6070598263
79320,60929.2915334915
79321,60929.976006319
79322,60930.6604783089
79323,60931.3449494612
79324,60932.0294197759
79325,60932.7138892529
79326,60933.3983578924
79327,60934.0828256943
79328,60934.7672926587
79329,60935.4517587854
79330,60936.1362240747
79331,60936.8206885264
79332,60937.5051521406
79333,60938.1896149173
79334,60938.8740768565
79335,60939.5585379583
79336,60940.2429982225
79337,60940.9274576494
79338,60941.6119162387
79339,60942.2963739907
79340,60942.9808309052
79341,60943.6652869824
79342,60944.3497422221
79343,60945.0341966245
79344,60945.7186501895
79345,60946.4031029171
79346,60947.0875548074
79347,60947.7720058604
79348,60948.4564560761
79349,60949.1409054545
79350,60949.8253539956
79351,60950.5098016994
79352,60951.1942485659
79353,60951.8786945952
79354,60952.5631397872
79355,60953.247584142
79356,60953.9320276597
79357,60954.6164703401
79358,60955.3009121833
79359,60955.9853531893
79360,60956.6697933582
79361,60957.3542326899
79362,60958.0386711845
79363,60958.7231088419
79364,60959.4075456622
79365,60960.0919816455
79366,60960.7764167916
79367,60961.4608511007
79368,60962.1452845727
79369,60962.8297172076
79370,60963.5141490055
79371,60964.1985799664
79372,60964.8830100903
79373,60965.5674393771
79374,60966.251867827
79375,60966.9362954399
79376,60967.6207222158
79377,60968.3051481548
79378,60968.9895732568
79379,60969.6739975219
79380,60970.3584209501
79381,60971.0428435414
79382,60971.7272652958
79383,60972.4116862133
79384,60973.096106294
79385,60973.7805255378
79386,60974.4649439447
79387,60975.1493615148
79388,60975.8337782482
79389,60976.5181941447
79390,60977.2026092044
79391,60977.8870234273
79392,60978.5714368135
79393,60979.2558493629
79394,60979.9402610756
79395,60980.6246719516
79396,60981.3090819908
79397,60981.9934911933
79398,60982.6778995592
79399,60983.3623070883
79400,60984.0467137808
79401,60984.7311196366
79402,60985.4155246558
79403,60986.0999288384
79404,60986.7843321844
79405,60987.4687346937
79406,60988.1531363665
79407,60988.8375372027
79408,60989.5219372023
79409,60990.2063363653
79410,60990.8907346918
79411,60991.5751321818
79412,60992.2595288353
79413,60992.9439246523
79414,60993.6283196327
79415,60994.3127137767
79416,60994.9971070843
79417,60995.6814995553
79418,60996.36589119
79419,60997.0502819882
79420,60997.7346719499
79421,60998.4190610753
79422,60999.1034493643
79423,60999.7878368169
79424,61000.4722234331
79425,61001.156609213
79426,61001.8409941566
79427,61002.5253782638
79428,61003.2097615347
79429,61003.8941439693
79430,61004.5785255676
79431,61005.2629063296
79432,61005.9472862553
79433,61006.6316653448
79434,61007.3160435981
79435,61008.0004210151
79436,61008.6847975959
79437,61009.3691733405
79438,61010.0535482489
79439,61010.7379223211
79440,61011.4222955571
79441,61012.106667957
79442,61012.7910395208
79443,61013.4754102484
79444,61014.1597801399
79445,61014.8441491953
79446,61015.5285174146
79447,61016.2128847978
79448,61016.897251345
79449,61017.5816170561
79450,61018.2659819311
79451,61018.9503459702
79452,61019.6347091732
79453,61020.3190715402
79454,61021.0034330712
79455,61021.6877937662
79456,61022.3721536252
79457,61023.0565126483
79458,61023.7408708355
79459,61024.4252281867
79460,61025.109584702
79461,61025.7939403814
79462,61026.4782952249
79463,61027.1626492325
79464,61027.8470024042
79465,61028.5313547401
79466,61029.2157062402
79467,61029.9000569044
79468,61030.5844067328
79469,61031.2687557254
79470,61031.9531038821
79471,61032.6374512031
79472,61033.3217976884
79473,61034.0061433379
79474,61034.6904881516
79475,61035.3748321296
79476,61036.0591752719
79477,61036.7435175784
79478,61037.4278590493
79479,61038.1121996845
79480,61038.796539484
79481,61039.4808784479
79482,61040.1652165761
79483,61040.8495538687
79484,61041.5338903256
79485,61042.218225947
79486,61042.9025607328
79487,61043.5868946829
79488,61044.2712277975
79489,61044.9555600766
79490,61045.6398915201
79491,61046.324222128
79492,61047.0085519005
79493,61047.6928808374
79494,61048.3772089388
79495,61049.0615362048
79496,61049.7458626353
79497,61050.4301882303
79498,61051.1145129898
79499,61051.798836914
79500,61052.4831600027
79501,61053.167482256
79502,61053.8518036739
79503,61054.5361242564
79504,61055.2204440036
79505,61055.9047629154
79506,61056.5890809918
79507,61057.2733982329
79508,61057.9577146387
79509,61058.6420302092
79510,61059.3263449443
79511,61060.0106588442
79512,61060.6949719089
79513,61061.3792841382
79514,61062.0635955323
79515,61062.7479060912
79516,61063.4322158148
79517,61064.1165247033
79518,61064.8008327565
79519,61065.4851399746
79520,61066.1694463574
79521,61066.8537519051
79522,61067.5380566177
79523,61068.2223604951
79524,61068.9066635375
79525,61069.5909657446
79526,61070.2752671167
79527,61070.9595676538
79528,61071.6438673557
79529,61072.3281662226
79530,61073.0124642544
79531,61073.6967614512
79532,61074.3810578129
79533,61075.0653533397
79534,61075.7496480314
79535,61076.4339418882
79536,61077.11823491
79537,61077.8025270968
79538,61078.4868184487
79539,61079.1711089656
79540,61079.8553986476
79541,61080.5396874947
79542,61081.2239755069
79543,61081.9082626842
79544,61082.5925490266
79545,61083.2768345342
79546,61083.9611192069
79547,61084.6454030448
79548,61085.3296860478
79549,61086.0139682161
79550,61086.6982495495
79551,61087.3825300481
79552,61088.066809712
79553,61088.7510885411
79554,61089.4353665355
79555,61090.1196436951
79556,61090.80392002
79557,61091.4881955101
79558,61092.1724701656
79559,61092.8567439864
79560,61093.5410169725
79561,61094.2252891239
79562,61094.9095604407
79563,61095.5938309228
79564,61096.2781005704
79565,61096.9623693833
79566,61097.6466373616
79567,61098.3309045053
79568,61099.0151708144
79569,61099.699436289
79570,61100.383700929
79571,61101.0679647344
79572,61101.7522277054
79573,61102.4364898418
79574,61103.1207511437
79575,61103.8050116111
79576,61104.4892712441
79577,61105.1735300426
79578,61105.8577880066
79579,61106.5420451362
79580,61107.2263014313
79581,61107.9105568921
79582,61108.5948115184
79583,61109.2790653104
79584,61109.9633182679
79585,61110.6475703911
79586,61111.33182168
79587,61112.0160721345
79588,61112.7003217546
79589,61113.3845705405
79590,61114.068818492
79591,61114.7530656093
79592,61115.4373118922
79593,61116.1215573409
79594,61116.8058019554
79595,61117.4900457356
79596,61118.1742886816
79597,61118.8585307933
79598,61119.5427720709
79599,61120.2270125142
79600,61120.9112521234
79601,61121.5954908984
79602,61122.2797288392
79603,61122.9639659459
79604,61123.6482022185
79605,61124.3324376569
79606,61125.0166722613
79607,61125.7009060315
79608,61126.3851389677
79609,61127.0693710698
79610,61127.7536023378
79611,61128.4378327718
79612,61129.1220623718
79613,61129.8062911377
79614,61130.4905190696
79615,61131.1747461676
79616,61131.8589724315
79617,61132.5431978615
79618,61133.2274224575
79619,61133.9116462196
79620,61134.5958691477
79621,61135.280091242
79622,61135.9643125023
79623,61136.6485329287
79624,61137.3327525212
79625,61138.0169712799
79626,61138.7011892047
79627,61139.3854062956
79628,61140.0696225527
79629,61140.753837976
79630,61141.4380525655
79631,61142.1222663212
79632,61142.8064792431
79633,61143.4906913312
79634,61144.1749025856
79635,61144.8591130062
79636,61145.5433225931
79637,61146.2275313462
79638,61146.9117392657
79639,61147.5959463514
79640,61148.2801526035
79641,61148.9643580219
79642,61149.6485626066
79643,61150.3327663577
79644,61151.0169692751
79645,61151.701171359
79646,61152.3853726092
79647,61153.0695730258
79648,61153.7537726088
79649,61154.4379713582
79650,61155.1221692741
79651,61155.8063663564
79652,61156.4905626052
79653,61157.1747580205
79654,61157.8589526022
79655,61158.5431463505
79656,61159.2273392653
79657,61159.9115313466
79658,61160.5957225944
79659,61161.2799130088
79660,61161.9641025897
79661,61162.6482913372
79662,61163.3324792513
79663,61164.016666332
79664,61164.7008525793
79665,61165.3850379932
79666,61166.0692225738
79667,61166.753406321
79668,61167.4375892349
79669,61168.1217713154
79670,61168.8059525626
79671,61169.4901329766
79672,61170.1743125572
79673,61170.8584913046
79674,61171.5426692186
79675,61172.2268462995
79676,61172.9110225471
79677,61173.5951979614
79678,61174.2793725426
79679,61174.9635462905
79680,61175.6477192053
79681,61176.3318912869
79682,61177.0160625353
79683,61177.7002329505
79684,61178.3844025327
79685,61179.0685712816
79686,61179.7527391975
79687,61180.4369062803
79688,61181.1210725299
79689,61181.8052379465
79690,61182.48940253
79691,61183.1735662805
79692,61183.8577291979
79693,61184.5418912823
79694,61185.2260525337
79695,61185.9102129521
79696,61186.5943725374
79697,61187.2785312898
79698,61187.9626892093
79699,61188.6468462957
79700,61189.3310025492
79701,61190.0151579698
79702,61190.6993125575
79703,61191.3834663123
79704,61192.0676192341
79705,61192.7517713231
79706,61193.4359225792
79707,61194.1200730025
79708,61194.8042225929
79709,61195.4883713505
79710,61196.1725192752
79711,61196.8566663672
79712,61197.5408126263
79713,61198.2249580527
79714,61198.9091026463
79715,61199.5932464071
79716,61200.2773893352
79717,61200.9615314306
79718,61201.6456726932
79719,61202.3298131232
79720,61203.0139527204
79721,61203.6980914849
79722,61204.3822294168
79723,61205.066366516
79724,61205.7505027826
79725,61206.4346382165
79726,61207.1187728178
79727,61207.8029065865
79728,61208.4870395226
79729,61209.1711716261
79730,61209.855302897
79731,61210.5394333354
79732,61211.2235629412
79733,61211.9076917145
79734,61212.5918196553
79735,61213.2759467635
79736,61213.9600730393
79737,61214.6441984826
79738,61215.3283230933
79739,61216.0124468717
79740,61216.6965698175
79741,61217.380691931
79742,61218.064813212
79743,61218.7489336606
79744,61219.4330532768
79745,61220.1171720606
79746,61220.801290012
79747,61221.4854071311
79748,61222.1695234178
79749,61222.8536388722
79750,61223.5377534942
79751,61224.221867284
79752,61224.9059802414
79753,61225.5900923666
79754,61226.2742036594
79755,61226.95831412
79756,61227.6424237484
79757,61228.3265325445
79758,61229.0106405084
79759,61229.69474764
79760,61230.3788539395
79761,61231.0629594068
79762,61231.7470640418
79763,61232.4311678448
79764,61233.1152708155
79765,61233.7993729542
79766,61234.4834742607
79767,61235.167574735
79768,61235.8516743773
79769,61236.5357731875
79770,61237.2198711656
79771,61237.9039683116
79772,61238.5880646256
79773,61239.2721601075
79774,61239.9562547574
79775,61240.6403485753
79776,61241.3244415612
79777,61242.0085337151
79778,61242.692625037
79779,61243.3767155269
79780,61244.0608051849
79781,61244.7448940109
79782,61245.428982005
79783,61246.1130691672
79784,61246.7971554975
79785,61247.4812409959
79786,61248.1653256624
79787,61248.849409497
79788,61249.5334924998
79789,61250.2175746707
79790,61250.9016560098
79791,61251.585736517
79792,61252.2698161925
79793,61252.9538950361
79794,61253.637973048
79795,61254.3220502281
79796,61255.0061265765
79797,61255.690202093
79798,61256.3742767779
79799,61257.058350631
79800,61257.7424236525
79801,61258.4264958422
79802,61259.1105672002
79803,61259.7946377266
79804,61260.4787074213
79805,61261.1627762844
79806,61261.8468443158
79807,61262.5309115156
79808,61263.2149778838
79809,61263.8990434204
79810,61264.5831081254
79811,61265.2671719988
79812,61265.9512350406
79813,61266.635297251
79814,61267.3193586297
79815,61268.003419177
79816,61268.6874788927
79817,61269.3715377769
79818,61270.0555958297
79819,61270.739653051
79820,61271.4237094408
79821,61272.1077649991
79822,61272.791819726
79823,61273.4758736215
79824,61274.1599266856
79825,61274.8439789182
79826,61275.5280303195
79827,61276.2120808894
79828,61276.896130628
79829,61277.5801795351
79830,61278.264227611
79831,61278.9482748555
79832,61279.6323212687
79833,61280.3163668506
79834,61281.0004116012
79835,61281.6844555205
79836,61282.3684986085
79837,61283.0525408653
79838,61283.7365822909
79839,61284.4206228852
79840,61285.1046626483
79841,61285.7887015802
79842,61286.4727396809
79843,61287.1567769505
79844,61287.8408133888
79845,61288.524848996
79846,61289.2088837721
79847,61289.892917717
79848,61290.5769508308
79849,61291.2609831135
79850,61291.9450145651
79851,61292.6290451856
79852,61293.3130749751
79853,61293.9971039335
79854,61294.6811320608
79855,61295.3651593571
79856,61296.0491858224
79857,61296.7332114567
79858,61297.41723626
79859,61298.1012602323
79860,61298.7852833736
79861,61299.469305684
79862,61300.1533271634
79863,61300.8373478119
79864,61301.5213676295
79865,61302.2053866162
79866,61302.8894047719
79867,61303.5734220968
79868,61304.2574385908
79869,61304.9414542539
79870,61305.6254690862
79871,61306.3094830877
79872,61306.9934962583
79873,61307.6775085981
79874,61308.3615201072
79875,61309.0455307854
79876,61309.7295406328
79877,61310.4135496495
79878,61311.0975578355
79879,61311.7815651907
79880,61312.4655717152
79881,61313.1495774089
79882,61313.833582272
79883,61314.5175863044
79884,61315.2015895061
79885,61315.8855918771
79886,61316.5695934175
79887,61317.2535941272
79888,61317.9375940063
79889,61318.6215930548
79890,61319.3055912727
79891,61319.9895886601
79892,61320.6735852168
79893,61321.3575809429
79894,61322.0415758386
79895,61322.7255699036
79896,61323.4095631382
79897,61324.0935555422
79898,61324.7775471157
79899,61325.4615378587
79900,61326.1455277713
79901,61326.8295168533
79902,61327.513505105
79903,61328.1974925261
79904,61328.8814791169
79905,61329.5654648772
79906,61330.2494498071
79907,61330.9334339067
79908,61331.6174171758
79909,61332.3013996146
79910,61332.985381223
79911,61333.6693620011
79912,61334.3533419488
79913,61335.0373210662
79914,61335.7212993534
79915,61336.4052768102
79916,61337.0892534367
79917,61337.773229233
79918,61338.457204199
79919,61339.1411783347
79920,61339.8251516403
79921,61340.5091241156
79922,61341.1930957607
79923,61341.8770665756
79924,61342.5610365603
79925,61343.2450057148
79926,61343.9289740392
79927,61344.6129415334
79928,61345.2969081975
79929,61345.9808740315
79930,61346.6648390353
79931,61347.3488032091
79932,61348.0327665527
79933,61348.7167290663
79934,61349.4006907499
79935,61350.0846516034
79936,61350.7686116268
79937,61351.4525708202
79938,61352.1365291836
79939,61352.820486717
79940,61353.5044434204
79941,61354.1883992939
79942,61354.8723543374
79943,61355.5563085509
79944,61356.2402619345
79945,61356.9242144881
79946,61357.6081662119
79947,61358.2921171057
79948,61358.9760671696
79949,61359.6600164037
79950,61360.3439648079
79951,61361.0279123823
79952,61361.7118591268
79953,61362.3958050414
79954,61363.0797501263
79955,61363.7636943814
79956,61364.4476378066
79957,61365.1315804021
79958,61365.8155221678
79959,61366.4994631038
79960,61367.18340321
79961,61367.8673424865
79962,61368.5512809333
79963,61369.2352185503
79964,61369.9191553377
79965,61370.6030912954
79966,61371.2870264234
79967,61371.9709607217
79968,61372.6548941905
79969,61373.3388268295
79970,61374.022758639
79971,61374.7066896188
79972,61375.3906197691
79973,61376.0745490898
79974,61376.7584775809
79975,61377.4424052424
79976,61378.1263320744
79977,61378.8102580769
79978,61379.4941832498
79979,61380.1781075932
79980,61380.8620311071
79981,61381.5459537916
79982,61382.2298756465
79983,61382.913796672
79984,61383.5977168681
79985,61384.2816362347
79986,61384.9655547719
79987,61385.6494724797
79988,61386.3333893581
79989,61387.0173054071
79990,61387.7012206267
79991,61388.385135017
79992,61389.0690485779
79993,61389.7529613094
79994,61390.4368732117
79995,61391.1207842846
79996,61391.8046945282
79997,61392.4886039425
79998,61393.1725125276
79999,61393.8564202834
80000,61394.5403272099
80001,61395.2242333072
80002,61395.9081385753
80003,61396.5920430142
80004,61397.2759466238
80005,61397.9598494043
80006,61398.6437513555
80007,61399.3276524777
80008,61400.0115527706
80009,61400.6954522344
80010,61401.3793508691
80011,61402.0632486747
80012,61402.7471456511
80013,61403.4310417985
80014,61404.1149371168
80015,61404.798831606
80016,61405.4827252662
80017,61406.1666180973
80018,61406.8505100993
80019,61407.5344012724
80020,61408.2182916165
80021,61408.9021811315
80022,61409.5860698176
80023,61410.2699576747
80024,61410.9538447028
80025,61411.637730902
80026,61412.3216162723
80027,61413.0055008136
80028,61413.6893845261
80029,61414.3732674096
80030,61415.0571494642
80031,61415.74103069
80032,61416.4249110869
80033,61417.108790655
80034,61417.7926693942
80035,61418.4765473046
80036,61419.1604243862
80037,61419.844300639
80038,61420.528176063
80039,61421.2120506582
80040,61421.8959244247
80041,61422.5797973624
80042,61423.2636694714
80043,61423.9475407517
80044,61424.6314112032
80045,61425.315280826
80046,61425.9991496202
80047,61426.6830175856
80048,61427.3668847224
80049,61428.0507510306
80050,61428.7346165101
80051,61429.418481161
80052,61430.1023449832
80053,61430.7862079769
80054,61431.470070142
80055,61432.1539314785
80056,61432.8377919864
80057,61433.5216516657
80058,61434.2055105166
80059,61434.8893685389
80060,61435.5732257326
80061,61436.2570820979
80062,61436.9409376347
80063,61437.624792343
80064,61438.3086462228
80065,61438.9924992742
80066,61439.6763514971
80067,61440.3602028916
80068,61441.0440534577
80069,61441.7279031953
80070,61442.4117521046
80071,61443.0956001855
80072,61443.779447438
80073,61444.4632938621
80074,61445.1471394579
80075,61445.8309842254
80076,61446.5148281645
80077,61447.1986712754
80078,61447.8825135579
80079,61448.5663550122
80080,61449.2501956381
80081,61449.9340354359
80082,61450.6178744053
80083,61451.3017125466
80084,61451.9855498596
80085,61452.6693863444
80086,61453.3532220009
80087,61454.0370568294
80088,61454.7208908296
80089,61455.4047240016
80090,61456.0885563456
80091,61456.7723878613
80092,61457.456218549
80093,61458.1400484085
80094,61458.8238774399
80095,61459.5077056433
80096,61460.1915330185
80097,61460.8753595657
80098,61461.5591852849
80099,61462.243010176
80100,61462.9268342391
80101,61463.6106574741
80102,61464.2944798812
80103,61464.9783014602
80104,61465.6621222113
80105,61466.3459421344
80106,61467.0297612296
80107,61467.7135794968
80108,61468.3973969361
80109,61469.0812135474
80110,61469.7650293309
80111,61470.4488442864
80112,61471.1326584141
80113,61471.8164717139
80114,61472.5002841858
80115,61473.1840958299
80116,61473.8679066462
80117,61474.5517166347
80118,61475.2355257953
80119,61475.9193341281
80120,61476.6031416332
80121,61477.2869483105
80122,61477.97075416
80123,61478.6545591818
80124,61479.3383633758
80125,61480.0221667421
80126,61480.7059692807
80127,61481.3897709916
80128,61482.0735718748
80129,61482.7573719304
80130,61483.4411711582
80131,61484.1249695585
80132,61484.8087671311
80133,61485.492563876
80134,61486.1763597934
80135,61486.8601548831
80136,61487.5439491453
80137,61488.2277425798
80138,61488.9115351869
80139,61489.5953269663
80140,61490.2791179182
80141,61490.9629080426
80142,61491.6466973395
80143,61492.3304858089
80144,61493.0142734508
80145,61493.6980602652
80146,61494.3818462521
80147,61495.0656314116
80148,61495.7494157436
80149,61496.4331992482
80150,61497.1169819254
80151,61497.8007637752
80152,61498.4845447976
80153,61499.1683249926
80154,61499.8521043602
80155,61500.5358829005
80156,61501.2196606134
80157,61501.903437499
80158,61502.5872135573
80159,61503.2709887882
80160,61503.9547631919
80161,61504.6385367683
80162,61505.3223095174
80163,61506.0060814393
80164,61506.6898525339
80165,61507.3736228013
80166,61508.0573922414
80167,61508.7411608543
80168,61509.4249286401
80169,61510.1086955986
80170,61510.79246173
80171,61511.4762270342
80172,61512.1599915113
80173,61512.8437551612
80174,61513.527517984
80175,61514.2112799797
80176,61514.8950411483
80177,61515.5788014898
80178,61516.2625610042
80179,61516.9463196915
80180,61517.6300775518
80181,61518.3138345851
80182,61518.9975907913
80183,61519.6813461706
80184,61520.3651007228
80185,61521.048854448
80186,61521.7326073462
80187,61522.4163594175
80188,61523.1001106618
80189,61523.7838610792
80190,61524.4676106696
80191,61525.1513594332
80192,61525.8351073698
80193,61526.5188544795
80194,61527.2026007624
80195,61527.8863462183
80196,61528.5700908475
80197,61529.2538346497
80198,61529.9375776252
80199,61530.6213197738
80200,61531.3050610956
80201,61531.9888015906
80202,61532.6725412588
80203,61533.3562801003
80204,61534.040018115
80205,61534.7237553029
80206,61535.4074916641
80207,61536.0912271986
80208,61536.7749619064
80209,61537.4586957875
80210,61538.1424288419
80211,61538.8261610696
80212,61539.5098924706
80213,61540.1936230451
80214,61540.8773527928
80215,61541.561081714
80216,61542.2448098085
80217,61542.9285370764
80218,61543.6122635177
80219,61544.2959891325
80220,61544.9797139207
80221,61545.6634378823
80222,61546.3471610174
80223,61547.030883326
80224,61547.714604808
80225,61548.3983254636
80226,61549.0820452926
80227,61549.7657642952
80228,61550.4494824713
80229,61551.133199821
80230,61551.8169163442
80231,61552.500632041
80232,61553.1843469113
80233,61553.8680609553
80234,61554.5517741728
80235,61555.235486564
80236,61555.9191981288
80237,61556.6029088673
80238,61557.2866187794
80239,61557.9703278651
80240,61558.6540361246
80241,61559.3377435577
80242,61560.0214501646
80243,61560.7051559451
80244,61561.3888608994
80245,61562.0725650274
80246,61562.7562683292
80247,61563.4399708047
80248,61564.123672454
80249,61564.8073732771
80250,61565.491073274
80251,61566.1747724447
80252,61566.8584707893
80253,61567.5421683077
80254,61568.2258649999
80255,61568.909560866
80256,61569.5932559059
80257,61570.2769501198
80258,61570.9606435075
80259,61571.6443360691
80260,61572.3280278047
80261,61573.0117187142
80262,61573.6954087977
80263,61574.3790980551
80264,61575.0627864865
80265,61575.7464740918
80266,61576.4301608712
80267,61577.1138468245
80268,61577.7975319519
80269,61578.4812162533
80270,61579.1648997288
80271,61579.8485823783
80272,61580.5322642019
80273,61581.2159451995
80274,61581.8996253713
80275,61582.5833047171
80276,61583.2669832371
80277,61583.9506609312
80278,61584.6343377995
80279,61585.3180138419
80280,61586.0016890584
80281,61586.6853634492
80282,61587.3690370141
80283,61588.0527097532
80284,61588.7363816666
80285,61589.4200527541
80286,61590.1037230159
80287,61590.787392452
80288,61591.4710610623
80289,61592.1547288469
80290,61592.8383958058
80291,61593.522061939
80292,61594.2057272465
80293,61594.8893917283
80294,61595.5730553844
80295,61596.2567182149
80296,61596.9403802198
80297,61597.624041399
80298,61598.3077017526
80299,61598.9913612806
80300,61599.675019983
80301,61600.3586778599
80302,61601.0423349111
80303,61601.7259911368
80304,61602.409646537
80305,61603.0933011117
80306,61603.7769548608
80307,61604.4606077844
80308,61605.1442598825
80309,61605.8279111551
80310,61606.5115616023
80311,61607.195211224
80312,61607.8788600203
80313,61608.5625079911
80314,61609.2461551365
80315,61609.9298014565
80316,61610.6134469511
80317,61611.2970916203
80318,61611.9807354642
80319,61612.6643784826
80320,61613.3480206758
80321,61614.0316620436
80322,61614.715302586
80323,61615.3989423032
80324,61616.0825811951
80325,61616.7662192616
80326,61617.4498565029
80327,61618.133492919
80328,61618.8171285097
80329,61619.5007632753
80330,61620.1843972156
80331,61620.8680303307
80332,61621.5516626206
80333,61622.2352940853
80334,61622.9189247248
80335,61623.6025545392
80336,61624.2861835284
80337,61624.9698116924
80338,61625.6534390314
80339,61626.3370655452
80340,61627.0206912339
80341,61627.7043160975
80342,61628.387940136
80343,61629.0715633495
80344,61629.7551857379
80345,61630.4388073013
80346,61631.1224280396
80347,61631.8060479529
80348,61632.4896670412
80349,61633.1732853045
80350,61633.8569027428
80351,61634.5405193561
80352,61635.2241351445
80353,61635.907750108
80354,61636.5913642465
80355,61637.27497756
80356,61637.9585900487
80357,61638.6422017125
80358,61639.3258125513
80359,61640.0094225653
80360,61640.6930317545
80361,61641.3766401188
80362,61642.0602476582
80363,61642.7438543728
80364,61643.4274602626
80365,61644.1110653276
80366,61644.7946695679
80367,61645.4782729833
80368,61646.161875574
80369,61646.8454773399
80370,61647.5290782811
80371,61648.2126783975
80372,61648.8962776892
80373,61649.5798761563
80374,61650.2634737986
80375,61650.9470706162
80376,61651.6306666092
80377,61652.3142617775
80378,61652.9978561212
80379,61653.6814496402
80380,61654.3650423347
80381,61655.0486342045
80382,61655.7322252497
80383,61656.4158154703
80384,61657.0994048664
80385,61657.7829934379
80386,61658.4665811849
80387,61659.1501681073
80388,61659.8337542052
80389,61660.5173394786
80390,61661.2009239274
80391,61661.8845075518
80392,61662.5680903518
80393,61663.2516723272
80394,61663.9352534782
80395,61664.6188338048
80396,61665.3024133069
80397,61665.9859919847
80398,61666.669569838
80399,61667.3531468669
80400,61668.0367230715
80401,61668.7202984517
80402,61669.4038730075
80403,61670.087446739
80404,61670.7710196462
80405,61671.454591729
80406,61672.1381629876
80407,61672.8217334218
80408,61673.5053030318
80409,61674.1888718175
80410,61674.872439779
80411,61675.5560069162
80412,61676.2395732291
80413,61676.9231387179
80414,61677.6067033824
80415,61678.2902672228
80416,61678.9738302389
80417,61679.6573924309
80418,61680.3409537987
80419,61681.0245143424
80420,61681.708074062
80421,61682.3916329574
80422,61683.0751910287
80423,61683.7587482759
80424,61684.442304699
80425,61685.1258602981
80426,61685.809415073
80427,61686.492969024
80428,61687.1765221509
80429,61687.8600744537
80430,61688.5436259326
80431,61689.2271765874
80432,61689.9107264183
80433,61690.5942754252
80434,61691.2778236081
80435,61691.961370967
80436,61692.6449175021
80437,61693.3284632132
80438,61694.0120081003
80439,61694.6955521636
80440,61695.379095403
80441,61696.0626378185
80442,61696.7461794101
80443,61697.4297201778
80444,61698.1132601218
80445,61698.7967992418
80446,61699.4803375381
80447,61700.1638750106
80448,61700.8474116592
80449,61701.5309474841
80450,61702.2144824852
80451,61702.8980166626
80452,61703.5815500161
80453,61704.265082546
80454,61704.9486142521
80455,61705.6321451346
80456,61706.3156751933
80457,61706.9992044283
80458,61707.6827328397
80459,61708.3662604274
80460,61709.0497871914
80461,61709.7333131318
80462,61710.4168382486
80463,61711.1003625418
80464,61711.7838860113
80465,61712.4674086573
80466,61713.1509304797
80467,61713.8344514785
80468,61714.5179716538
80469,61715.2014910055
80470,61715.8850095337
80471,61716.5685272384
80472,61717.2520441196
80473,61717.9355601772
80474,61718.6190754114
80475,61719.3025898222
80476,61719.9861034094
80477,61720.6696161732
80478,61721.3531281136
80479,61722.0366392306
80480,61722.7201495242
80481,61723.4036589943
80482,61724.0871676411
80483,61724.7706754645
80484,61725.4541824645
80485,61726.1376886412
80486,61726.8211939946
80487,61727.5046985246
80488,61728.1882022313
80489,61728.8717051147
80490,61729.5552071749
80491,61730.2387084117
80492,61730.9222088253
80493,61731.6057084156
80494,61732.2892071827
80495,61732.9727051266
80496,61733.6562022473
80497,61734.3396985447
80498,61735.023194019
80499,61735.70668867
80500,61736.3901824979
80501,61737.0736755027
80502,61737.7571676843
80503,61738.4406590428
80504,61739.1241495781
80505,61739.8076392904
80506,61740.4911281795
80507,61741.1746162456
80508,61741.8581034886
80509,61742.5415899086
80510,61743.2250755055
80511,61743.9085602793
80512,61744.5920442302
80513,61745.275527358
80514,61745.9590096628
80515,61746.6424911447
80516,61747.3259718035
80517,61748.0094516394
80518,61748.6929306524
80519,61749.3764088424
80520,61750.0598862095
80521,61750.7433627537
